RANKING_ID;TEAM_ID;SEASON_ID;TEAM;HOME_WIN;HOME_FAIL;ROAD_WIN;ROAD_FAIL
1;1610612737;12017;Atlanta;1;1;1;2
2;1610612737;12017;Atlanta;1;1;1;2
3;1610612737;12017;Atlanta;1;1;1;2
4;1610612737;12017;Atlanta;1;1;1;2
5;1610612737;12017;Atlanta;1;1;1;2
6;1610612737;12017;Atlanta;1;0;1;2
7;1610612737;12017;Atlanta;1;0;1;2
8;1610612737;12017;Atlanta;1;0;1;2
9;1610612737;12017;Atlanta;0;0;1;2
10;1610612737;12017;Atlanta;0;0;1;2
11;1610612737;12017;Atlanta;0;0;1;2
12;1610612737;12017;Atlanta;0;0;1;1
13;1610612737;12017;Atlanta;0;0;1;1
14;1610612737;12017;Atlanta;0;0;0;1
15;1610612737;12017;Atlanta;0;0;0;1
16;1610612737;12017;Atlanta;0;0;0;1
17;1610612737;12017;Atlanta;0;0;0;0
18;1610612737;12018;Atlanta;2;0;0;3
19;1610612737;12018;Atlanta;2;0;0;3
20;1610612737;12018;Atlanta;2;0;0;3
21;1610612737;12018;Atlanta;2;0;0;3
22;1610612737;12018;Atlanta;2;0;0;2
23;1610612737;12018;Atlanta;2;0;0;2
24;1610612737;12018;Atlanta;1;0;0;2
25;1610612737;12018;Atlanta;1;0;0;2
26;1610612737;12018;Atlanta;1;0;0;2
27;1610612737;12018;Atlanta;1;0;0;1
28;1610612737;12018;Atlanta;1;0;0;1
29;1610612737;12018;Atlanta;1;0;0;0
30;1610612737;12018;Atlanta;1;0;0;0
31;1610612737;12018;Atlanta;1;0;0;0
32;1610612737;12018;Atlanta;1;0;0;0
33;1610612737;12018;Atlanta;0;0;0;0
34;1610612737;12018;Atlanta;0;0;0;0
35;1610612737;12018;Atlanta;0;0;0;0
36;1610612737;12019;Atlanta;0;2;1;2
37;1610612737;12019;Atlanta;0;2;1;2
38;1610612737;12019;Atlanta;0;2;1;2
39;1610612737;12019;Atlanta;0;2;1;2
40;1610612737;12019;Atlanta;0;2;1;2
41;1610612737;12019;Atlanta;0;2;1;1
42;1610612737;12019;Atlanta;0;2;0;1
43;1610612737;12019;Atlanta;0;2;0;1
44;1610612737;12019;Atlanta;0;2;0;0
45;1610612737;12019;Atlanta;0;2;0;0
46;1610612737;12019;Atlanta;0;2;0;0
47;1610612737;12019;Atlanta;0;2;0;0
48;1610612737;12019;Atlanta;0;2;0;0
49;1610612737;12019;Atlanta;0;1;0;0
50;1610612737;12019;Atlanta;0;1;0;0
51;1610612737;12019;Atlanta;0;0;0;0
52;1610612737;12019;Atlanta;0;0;0;0
53;1610612737;12019;Atlanta;0;0;0;0
54;1610612737;12019;Atlanta;0;0;0;0
55;1610612737;12019;Atlanta;0;0;0;0
56;1610612737;12019;Atlanta;0;0;0;0
57;1610612737;12019;Atlanta;0;0;0;0
58;1610612737;22017;Atlanta;16;25;8;33
59;1610612737;22017;Atlanta;16;25;8;33
60;1610612737;22017;Atlanta;16;25;8;33
61;1610612737;22017;Atlanta;16;25;8;33
62;1610612737;22017;Atlanta;16;25;8;33
63;1610612737;22017;Atlanta;16;25;8;33
64;1610612737;22017;Atlanta;16;25;8;33
65;1610612737;22017;Atlanta;16;25;8;33
66;1610612737;22017;Atlanta;16;25;8;33
67;1610612737;22017;Atlanta;16;25;8;33
68;1610612737;22017;Atlanta;16;25;8;33
69;1610612737;22017;Atlanta;16;25;8;33
70;1610612737;22017;Atlanta;16;25;8;33
71;1610612737;22017;Atlanta;16;25;8;33
72;1610612737;22017;Atlanta;16;25;8;33
73;1610612737;22017;Atlanta;16;25;8;33
74;1610612737;22017;Atlanta;16;25;8;33
75;1610612737;22017;Atlanta;16;25;8;33
76;1610612737;22017;Atlanta;16;25;8;33
77;1610612737;22017;Atlanta;16;25;8;33
78;1610612737;22017;Atlanta;16;25;8;33
79;1610612737;22017;Atlanta;16;25;8;33
80;1610612737;22017;Atlanta;16;25;8;33
81;1610612737;22017;Atlanta;16;25;8;33
82;1610612737;22017;Atlanta;16;25;8;33
83;1610612737;22017;Atlanta;16;25;8;33
84;1610612737;22017;Atlanta;16;25;8;33
85;1610612737;22017;Atlanta;16;25;8;33
86;1610612737;22017;Atlanta;16;25;8;33
87;1610612737;22017;Atlanta;16;25;8;33
88;1610612737;22017;Atlanta;16;25;8;33
89;1610612737;22017;Atlanta;16;25;8;33
90;1610612737;22017;Atlanta;16;25;8;33
91;1610612737;22017;Atlanta;16;25;8;33
92;1610612737;22017;Atlanta;16;25;8;33
93;1610612737;22017;Atlanta;16;25;8;33
94;1610612737;22017;Atlanta;16;25;8;33
95;1610612737;22017;Atlanta;16;25;8;33
96;1610612737;22017;Atlanta;16;25;8;33
97;1610612737;22017;Atlanta;16;25;8;33
98;1610612737;22017;Atlanta;16;25;8;33
99;1610612737;22017;Atlanta;16;25;8;33
100;1610612737;22017;Atlanta;16;25;8;33
101;1610612737;22017;Atlanta;16;25;8;33
102;1610612737;22017;Atlanta;16;25;8;33
103;1610612737;22017;Atlanta;16;25;8;33
104;1610612737;22017;Atlanta;16;25;8;33
105;1610612737;22017;Atlanta;16;25;8;33
106;1610612737;22017;Atlanta;16;25;8;33
107;1610612737;22017;Atlanta;16;25;8;33
108;1610612737;22017;Atlanta;16;25;8;33
109;1610612737;22017;Atlanta;16;25;8;33
110;1610612737;22017;Atlanta;16;25;8;33
111;1610612737;22017;Atlanta;16;25;8;33
112;1610612737;22017;Atlanta;16;25;8;33
113;1610612737;22017;Atlanta;16;25;8;33
114;1610612737;22017;Atlanta;16;25;8;33
115;1610612737;22017;Atlanta;16;25;8;33
116;1610612737;22017;Atlanta;16;25;8;33
117;1610612737;22017;Atlanta;16;25;8;33
118;1610612737;22017;Atlanta;16;25;8;33
119;1610612737;22017;Atlanta;16;25;8;33
120;1610612737;22017;Atlanta;16;25;8;33
121;1610612737;22017;Atlanta;16;25;8;33
122;1610612737;22017;Atlanta;16;25;8;33
123;1610612737;22017;Atlanta;16;25;8;33
124;1610612737;22017;Atlanta;16;25;8;33
125;1610612737;22017;Atlanta;16;25;8;33
126;1610612737;22017;Atlanta;16;25;8;33
127;1610612737;22017;Atlanta;16;25;8;33
128;1610612737;22017;Atlanta;16;25;8;33
129;1610612737;22017;Atlanta;16;25;8;33
130;1610612737;22017;Atlanta;16;25;8;33
131;1610612737;22017;Atlanta;16;25;8;33
132;1610612737;22017;Atlanta;16;25;8;33
133;1610612737;22017;Atlanta;16;25;8;33
134;1610612737;22017;Atlanta;16;25;8;33
135;1610612737;22017;Atlanta;16;25;8;33
136;1610612737;22017;Atlanta;16;25;8;33
137;1610612737;22017;Atlanta;16;25;8;33
138;1610612737;22017;Atlanta;16;25;8;33
139;1610612737;22017;Atlanta;16;25;8;33
140;1610612737;22017;Atlanta;16;25;8;33
141;1610612737;22017;Atlanta;16;25;8;33
142;1610612737;22017;Atlanta;16;25;8;33
143;1610612737;22017;Atlanta;16;25;8;33
144;1610612737;22017;Atlanta;16;25;8;33
145;1610612737;22017;Atlanta;16;25;8;33
146;1610612737;22017;Atlanta;16;25;8;33
147;1610612737;22017;Atlanta;16;25;8;33
148;1610612737;22017;Atlanta;16;25;8;33
149;1610612737;22017;Atlanta;16;25;8;33
150;1610612737;22017;Atlanta;16;25;8;33
151;1610612737;22017;Atlanta;16;25;8;33
152;1610612737;22017;Atlanta;16;25;8;33
153;1610612737;22017;Atlanta;16;25;8;33
154;1610612737;22017;Atlanta;16;25;8;33
155;1610612737;22017;Atlanta;16;25;8;33
156;1610612737;22017;Atlanta;16;25;8;33
157;1610612737;22017;Atlanta;16;25;8;33
158;1610612737;22017;Atlanta;16;25;8;33
159;1610612737;22017;Atlanta;16;25;8;33
160;1610612737;22017;Atlanta;16;25;8;33
161;1610612737;22017;Atlanta;16;25;8;33
162;1610612737;22017;Atlanta;16;25;8;33
163;1610612737;22017;Atlanta;16;25;8;33
164;1610612737;22017;Atlanta;16;25;8;33
165;1610612737;22017;Atlanta;16;25;8;33
166;1610612737;22017;Atlanta;16;25;8;33
167;1610612737;22017;Atlanta;16;25;8;33
168;1610612737;22017;Atlanta;16;25;8;33
169;1610612737;22017;Atlanta;16;25;8;33
170;1610612737;22017;Atlanta;16;25;8;33
171;1610612737;22017;Atlanta;16;25;8;33
172;1610612737;22017;Atlanta;16;25;8;33
173;1610612737;22017;Atlanta;16;25;8;33
174;1610612737;22017;Atlanta;16;25;8;33
175;1610612737;22017;Atlanta;16;25;8;33
176;1610612737;22017;Atlanta;16;25;8;33
177;1610612737;22017;Atlanta;16;25;8;33
178;1610612737;22017;Atlanta;16;25;8;33
179;1610612737;22017;Atlanta;16;25;8;33
180;1610612737;22017;Atlanta;16;25;8;33
181;1610612737;22017;Atlanta;16;25;8;33
182;1610612737;22017;Atlanta;16;25;8;33
183;1610612737;22017;Atlanta;16;25;8;33
184;1610612737;22017;Atlanta;16;25;8;33
185;1610612737;22017;Atlanta;16;25;8;33
186;1610612737;22017;Atlanta;16;25;8;33
187;1610612737;22017;Atlanta;16;25;8;33
188;1610612737;22017;Atlanta;16;25;8;33
189;1610612737;22017;Atlanta;16;25;8;33
190;1610612737;22017;Atlanta;16;25;8;33
191;1610612737;22017;Atlanta;16;25;8;33
192;1610612737;22017;Atlanta;16;25;8;33
193;1610612737;22017;Atlanta;16;25;8;33
194;1610612737;22017;Atlanta;16;25;8;33
195;1610612737;22017;Atlanta;16;25;8;33
196;1610612737;22017;Atlanta;16;25;8;33
197;1610612737;22017;Atlanta;16;25;8;33
198;1610612737;22017;Atlanta;16;25;8;33
199;1610612737;22017;Atlanta;16;25;8;33
200;1610612737;22017;Atlanta;16;25;8;33
201;1610612737;22017;Atlanta;16;25;8;33
202;1610612737;22017;Atlanta;16;25;8;33
203;1610612737;22017;Atlanta;16;25;8;33
204;1610612737;22017;Atlanta;16;25;8;33
205;1610612737;22017;Atlanta;16;25;8;33
206;1610612737;22017;Atlanta;16;25;8;33
207;1610612737;22017;Atlanta;16;25;8;33
208;1610612737;22017;Atlanta;16;25;8;33
209;1610612737;22017;Atlanta;16;25;8;33
210;1610612737;22017;Atlanta;16;25;8;33
211;1610612737;22017;Atlanta;16;25;8;33
212;1610612737;22017;Atlanta;16;25;8;33
213;1610612737;22017;Atlanta;16;25;8;33
214;1610612737;22017;Atlanta;16;25;8;33
215;1610612737;22017;Atlanta;16;25;8;33
216;1610612737;22017;Atlanta;16;25;8;33
217;1610612737;22017;Atlanta;16;25;8;33
218;1610612737;22017;Atlanta;16;25;8;33
219;1610612737;22017;Atlanta;16;25;8;33
220;1610612737;22017;Atlanta;16;25;8;33
221;1610612737;22017;Atlanta;16;25;8;33
222;1610612737;22017;Atlanta;16;25;8;33
223;1610612737;22017;Atlanta;16;25;8;33
224;1610612737;22017;Atlanta;16;25;8;33
225;1610612737;22017;Atlanta;16;25;8;33
226;1610612737;22017;Atlanta;16;25;8;33
227;1610612737;22017;Atlanta;16;25;8;33
228;1610612737;22017;Atlanta;16;25;8;33
229;1610612737;22017;Atlanta;16;24;8;33
230;1610612737;22017;Atlanta;16;24;8;33
231;1610612737;22017;Atlanta;16;24;7;33
232;1610612737;22017;Atlanta;16;24;7;33
233;1610612737;22017;Atlanta;16;24;6;33
234;1610612737;22017;Atlanta;16;24;6;33
235;1610612737;22017;Atlanta;16;23;6;33
236;1610612737;22017;Atlanta;16;23;6;32
237;1610612737;22017;Atlanta;16;23;6;32
238;1610612737;22017;Atlanta;15;23;6;32
239;1610612737;22017;Atlanta;15;23;6;32
240;1610612737;22017;Atlanta;15;22;6;32
241;1610612737;22017;Atlanta;15;22;6;32
242;1610612737;22017;Atlanta;15;22;6;31
243;1610612737;22017;Atlanta;15;22;6;31
244;1610612737;22017;Atlanta;15;22;6;31
245;1610612737;22017;Atlanta;15;22;6;30
246;1610612737;22017;Atlanta;15;22;6;30
247;1610612737;22017;Atlanta;15;22;6;29
248;1610612737;22017;Atlanta;15;22;6;28
249;1610612737;22017;Atlanta;15;22;6;28
250;1610612737;22017;Atlanta;15;22;5;28
251;1610612737;22017;Atlanta;15;22;5;28
252;1610612737;22017;Atlanta;15;22;5;28
253;1610612737;22017;Atlanta;15;22;5;27
254;1610612737;22017;Atlanta;15;22;5;27
255;1610612737;22017;Atlanta;15;21;5;27
256;1610612737;22017;Atlanta;15;21;5;27
257;1610612737;22017;Atlanta;15;20;5;27
258;1610612737;22017;Atlanta;15;20;5;27
259;1610612737;22017;Atlanta;15;19;5;27
260;1610612737;22017;Atlanta;15;19;5;27
261;1610612737;22017;Atlanta;15;19;5;26
262;1610612737;22017;Atlanta;15;19;5;26
263;1610612737;22017;Atlanta;15;19;5;26
264;1610612737;22017;Atlanta;15;19;5;25
265;1610612737;22017;Atlanta;15;19;5;25
266;1610612737;22017;Atlanta;14;19;5;25
267;1610612737;22017;Atlanta;14;19;5;25
268;1610612737;22017;Atlanta;14;18;5;25
269;1610612737;22017;Atlanta;14;18;5;25
270;1610612737;22017;Atlanta;13;18;5;25
271;1610612737;22017;Atlanta;13;18;5;25
272;1610612737;22017;Atlanta;13;17;5;25
273;1610612737;22017;Atlanta;13;17;5;25
274;1610612737;22017;Atlanta;13;17;5;25
275;1610612737;22017;Atlanta;13;17;5;24
276;1610612737;22017;Atlanta;13;17;5;24
277;1610612737;22017;Atlanta;13;17;5;24
278;1610612737;22017;Atlanta;13;17;5;24
279;1610612737;22017;Atlanta;13;17;5;24
280;1610612737;22017;Atlanta;13;17;5;24
281;1610612737;22017;Atlanta;13;17;5;24
282;1610612737;22017;Atlanta;13;17;5;24
283;1610612737;22017;Atlanta;13;17;5;24
284;1610612737;22017;Atlanta;13;17;5;23
285;1610612737;22017;Atlanta;13;17;5;22
286;1610612737;22017;Atlanta;13;17;5;22
287;1610612737;22017;Atlanta;12;17;5;22
288;1610612737;22017;Atlanta;12;17;5;22
289;1610612737;22017;Atlanta;12;16;5;22
290;1610612737;22017;Atlanta;12;16;5;21
291;1610612737;22017;Atlanta;12;16;5;21
292;1610612737;22017;Atlanta;11;16;5;21
293;1610612737;22017;Atlanta;11;16;5;21
294;1610612737;22017;Atlanta;11;16;4;21
295;1610612737;22017;Atlanta;11;16;4;21
296;1610612737;22017;Atlanta;11;16;4;20
297;1610612737;22017;Atlanta;11;16;4;20
298;1610612737;22017;Atlanta;11;15;4;20
299;1610612737;22017;Atlanta;11;15;4;20
300;1610612737;22017;Atlanta;10;15;4;20
301;1610612737;22017;Atlanta;10;15;4;20
302;1610612737;22017;Atlanta;10;14;4;20
303;1610612737;22017;Atlanta;10;14;4;19
304;1610612737;22017;Atlanta;10;14;4;19
305;1610612737;22017;Atlanta;10;13;4;19
306;1610612737;22017;Atlanta;10;13;4;19
307;1610612737;22017;Atlanta;9;13;4;19
308;1610612737;22017;Atlanta;9;13;4;19
309;1610612737;22017;Atlanta;9;12;4;19
310;1610612737;22017;Atlanta;9;12;4;19
311;1610612737;22017;Atlanta;9;12;4;19
312;1610612737;22017;Atlanta;8;12;4;19
313;1610612737;22017;Atlanta;8;12;4;19
314;1610612737;22017;Atlanta;7;12;4;19
315;1610612737;22017;Atlanta;7;12;4;19
316;1610612737;22017;Atlanta;7;12;4;19
317;1610612737;22017;Atlanta;7;11;4;19
318;1610612737;22017;Atlanta;7;11;4;19
319;1610612737;22017;Atlanta;7;11;3;19
320;1610612737;22017;Atlanta;7;11;3;19
321;1610612737;22017;Atlanta;7;11;3;18
322;1610612737;22017;Atlanta;7;11;3;17
323;1610612737;22017;Atlanta;7;11;3;17
324;1610612737;22017;Atlanta;7;11;3;16
325;1610612737;22017;Atlanta;7;11;3;16
326;1610612737;22017;Atlanta;7;11;3;16
327;1610612737;22017;Atlanta;7;11;3;15
328;1610612737;22017;Atlanta;7;11;3;15
329;1610612737;22017;Atlanta;7;11;3;15
330;1610612737;22017;Atlanta;6;11;3;15
331;1610612737;22017;Atlanta;6;11;3;14
332;1610612737;22017;Atlanta;6;11;3;14
333;1610612737;22017;Atlanta;5;11;3;14
334;1610612737;22017;Atlanta;5;11;3;14
335;1610612737;22017;Atlanta;5;11;3;14
336;1610612737;22017;Atlanta;5;11;3;14
337;1610612737;22017;Atlanta;4;11;3;14
338;1610612737;22017;Atlanta;4;11;3;13
339;1610612737;22017;Atlanta;4;11;3;13
340;1610612737;22017;Atlanta;4;10;3;13
341;1610612737;22017;Atlanta;4;10;3;13
342;1610612737;22017;Atlanta;3;10;3;13
343;1610612737;22017;Atlanta;3;10;3;13
344;1610612737;22017;Atlanta;3;10;3;13
345;1610612737;22017;Atlanta;3;10;3;12
346;1610612737;22017;Atlanta;3;9;3;12
347;1610612737;22017;Atlanta;3;9;3;12
348;1610612737;22017;Atlanta;3;9;3;11
349;1610612737;22017;Atlanta;3;9;3;11
350;1610612737;22017;Atlanta;3;9;3;10
351;1610612737;22017;Atlanta;2;9;3;10
352;1610612737;22017;Atlanta;2;9;3;10
353;1610612737;22017;Atlanta;2;9;3;10
354;1610612737;22017;Atlanta;2;9;3;9
355;1610612737;22017;Atlanta;2;9;3;9
356;1610612737;22017;Atlanta;2;8;3;9
357;1610612737;22017;Atlanta;2;8;3;9
358;1610612737;22017;Atlanta;2;8;2;9
359;1610612737;22017;Atlanta;2;8;2;9
360;1610612737;22017;Atlanta;2;7;2;9
361;1610612737;22017;Atlanta;2;7;2;9
362;1610612737;22017;Atlanta;2;7;2;9
363;1610612737;22017;Atlanta;2;7;2;9
364;1610612737;22017;Atlanta;2;7;2;9
365;1610612737;22017;Atlanta;2;6;2;9
366;1610612737;22017;Atlanta;1;6;2;9
367;1610612737;22017;Atlanta;1;6;2;9
368;1610612737;22017;Atlanta;1;5;2;9
369;1610612737;22017;Atlanta;1;5;2;9
370;1610612737;22017;Atlanta;1;5;2;8
371;1610612737;22017;Atlanta;1;5;2;8
372;1610612737;22017;Atlanta;1;4;2;8
373;1610612737;22017;Atlanta;1;4;2;8
374;1610612737;22017;Atlanta;1;4;2;8
375;1610612737;22017;Atlanta;0;4;2;8
376;1610612737;22017;Atlanta;0;4;2;8
377;1610612737;22017;Atlanta;0;4;2;7
378;1610612737;22017;Atlanta;0;4;2;7
379;1610612737;22017;Atlanta;0;4;2;6
380;1610612737;22017;Atlanta;0;4;2;5
381;1610612737;22017;Atlanta;0;4;2;5
382;1610612737;22017;Atlanta;0;4;2;5
383;1610612737;22017;Atlanta;0;4;2;5
384;1610612737;22017;Atlanta;0;3;2;5
385;1610612737;22017;Atlanta;0;3;1;5
386;1610612737;22017;Atlanta;0;3;1;5
387;1610612737;22017;Atlanta;0;2;1;5
388;1610612737;22017;Atlanta;0;2;1;5
389;1610612737;22017;Atlanta;0;2;1;4
390;1610612737;22017;Atlanta;0;2;1;4
391;1610612737;22017;Atlanta;0;2;1;4
392;1610612737;22017;Atlanta;0;1;1;4
393;1610612737;22017;Atlanta;0;1;1;4
394;1610612737;22017;Atlanta;0;0;1;4
395;1610612737;22017;Atlanta;0;0;1;3
396;1610612737;22017;Atlanta;0;0;1;3
397;1610612737;22017;Atlanta;0;0;1;3
398;1610612737;22017;Atlanta;0;0;1;2
399;1610612737;22017;Atlanta;0;0;1;1
400;1610612737;22017;Atlanta;0;0;1;1
401;1610612737;22017;Atlanta;0;0;1;0
402;1610612737;22017;Atlanta;0;0;1;0
403;1610612737;22017;Atlanta;0;0;0;0
404;1610612737;22018;Atlanta;17;24;12;29
405;1610612737;22018;Atlanta;17;24;12;29
406;1610612737;22018;Atlanta;17;24;12;29
407;1610612737;22018;Atlanta;17;24;12;29
408;1610612737;22018;Atlanta;17;24;12;29
409;1610612737;22018;Atlanta;17;24;12;29
410;1610612737;22018;Atlanta;17;24;12;29
411;1610612737;22018;Atlanta;17;24;12;29
412;1610612737;22018;Atlanta;17;24;12;29
413;1610612737;22018;Atlanta;17;24;12;29
414;1610612737;22018;Atlanta;17;24;12;29
415;1610612737;22018;Atlanta;17;24;12;29
416;1610612737;22018;Atlanta;17;24;12;29
417;1610612737;22018;Atlanta;17;24;12;29
418;1610612737;22018;Atlanta;17;24;12;29
419;1610612737;22018;Atlanta;17;24;12;29
420;1610612737;22018;Atlanta;17;24;12;29
421;1610612737;22018;Atlanta;17;24;12;29
422;1610612737;22018;Atlanta;17;24;12;29
423;1610612737;22018;Atlanta;17;24;12;29
424;1610612737;22018;Atlanta;17;24;12;29
425;1610612737;22018;Atlanta;17;24;12;29
426;1610612737;22018;Atlanta;17;24;12;29
427;1610612737;22018;Atlanta;17;24;12;29
428;1610612737;22018;Atlanta;17;24;12;29
429;1610612737;22018;Atlanta;17;24;12;29
430;1610612737;22018;Atlanta;17;24;12;29
431;1610612737;22018;Atlanta;17;24;12;29
432;1610612737;22018;Atlanta;17;24;12;29
433;1610612737;22018;Atlanta;17;24;12;29
434;1610612737;22018;Atlanta;17;24;12;29
435;1610612737;22018;Atlanta;17;24;12;29
436;1610612737;22018;Atlanta;17;24;12;29
437;1610612737;22018;Atlanta;17;24;12;29
438;1610612737;22018;Atlanta;17;24;12;29
439;1610612737;22018;Atlanta;17;24;12;29
440;1610612737;22018;Atlanta;17;24;12;29
441;1610612737;22018;Atlanta;17;24;12;29
442;1610612737;22018;Atlanta;17;24;12;29
443;1610612737;22018;Atlanta;17;24;12;29
444;1610612737;22018;Atlanta;17;24;12;29
445;1610612737;22018;Atlanta;17;24;12;29
446;1610612737;22018;Atlanta;17;24;12;29
447;1610612737;22018;Atlanta;17;24;12;29
448;1610612737;22018;Atlanta;17;24;12;29
449;1610612737;22018;Atlanta;17;24;12;29
450;1610612737;22018;Atlanta;17;24;12;29
451;1610612737;22018;Atlanta;17;24;12;29
452;1610612737;22018;Atlanta;17;24;12;29
453;1610612737;22018;Atlanta;17;24;12;29
454;1610612737;22018;Atlanta;17;24;12;29
455;1610612737;22018;Atlanta;17;24;12;29
456;1610612737;22018;Atlanta;17;24;12;29
457;1610612737;22018;Atlanta;17;24;12;29
458;1610612737;22018;Atlanta;17;24;12;29
459;1610612737;22018;Atlanta;17;24;12;29
460;1610612737;22018;Atlanta;17;24;12;29
461;1610612737;22018;Atlanta;17;24;12;29
462;1610612737;22018;Atlanta;17;24;12;29
463;1610612737;22018;Atlanta;17;24;12;29
464;1610612737;22018;Atlanta;17;24;12;29
465;1610612737;22018;Atlanta;17;24;12;29
466;1610612737;22018;Atlanta;17;24;12;29
467;1610612737;22018;Atlanta;17;24;12;29
468;1610612737;22018;Atlanta;17;24;12;29
469;1610612737;22018;Atlanta;17;24;12;29
470;1610612737;22018;Atlanta;17;24;12;29
471;1610612737;22018;Atlanta;17;24;12;29
472;1610612737;22018;Atlanta;17;24;12;29
473;1610612737;22018;Atlanta;17;24;12;29
474;1610612737;22018;Atlanta;17;24;12;29
475;1610612737;22018;Atlanta;17;24;12;29
476;1610612737;22018;Atlanta;17;24;12;29
477;1610612737;22018;Atlanta;17;24;12;29
478;1610612737;22018;Atlanta;17;24;12;29
479;1610612737;22018;Atlanta;17;24;12;29
480;1610612737;22018;Atlanta;17;24;12;29
481;1610612737;22018;Atlanta;17;24;12;29
482;1610612737;22018;Atlanta;17;24;12;29
483;1610612737;22018;Atlanta;17;24;12;29
484;1610612737;22018;Atlanta;17;24;12;29
485;1610612737;22018;Atlanta;17;24;12;29
486;1610612737;22018;Atlanta;17;24;12;29
487;1610612737;22018;Atlanta;17;24;12;29
488;1610612737;22018;Atlanta;17;24;12;29
489;1610612737;22018;Atlanta;17;24;12;29
490;1610612737;22018;Atlanta;17;24;12;29
491;1610612737;22018;Atlanta;17;24;12;29
492;1610612737;22018;Atlanta;17;24;12;29
493;1610612737;22018;Atlanta;17;24;12;29
494;1610612737;22018;Atlanta;17;24;12;29
495;1610612737;22018;Atlanta;17;24;12;29
496;1610612737;22018;Atlanta;17;24;12;29
497;1610612737;22018;Atlanta;17;24;12;29
498;1610612737;22018;Atlanta;17;24;12;29
499;1610612737;22018;Atlanta;17;24;12;29
500;1610612737;22018;Atlanta;17;24;12;29
501;1610612737;22018;Atlanta;17;24;12;29
502;1610612737;22018;Atlanta;17;24;12;29
503;1610612737;22018;Atlanta;17;24;12;29
504;1610612737;22018;Atlanta;17;24;12;29
505;1610612737;22018;Atlanta;17;24;12;29
506;1610612737;22018;Atlanta;17;24;12;29
507;1610612737;22018;Atlanta;17;24;12;29
508;1610612737;22018;Atlanta;17;24;12;29
509;1610612737;22018;Atlanta;17;24;12;29
510;1610612737;22018;Atlanta;17;24;12;29
511;1610612737;22018;Atlanta;17;24;12;29
512;1610612737;22018;Atlanta;17;24;12;29
513;1610612737;22018;Atlanta;17;24;12;29
514;1610612737;22018;Atlanta;17;24;12;29
515;1610612737;22018;Atlanta;17;24;12;29
516;1610612737;22018;Atlanta;17;24;12;29
517;1610612737;22018;Atlanta;17;24;12;29
518;1610612737;22018;Atlanta;17;24;12;29
519;1610612737;22018;Atlanta;17;24;12;29
520;1610612737;22018;Atlanta;17;24;12;29
521;1610612737;22018;Atlanta;17;24;12;29
522;1610612737;22018;Atlanta;17;24;12;29
523;1610612737;22018;Atlanta;17;24;12;29
524;1610612737;22018;Atlanta;17;24;12;29
525;1610612737;22018;Atlanta;17;24;12;29
526;1610612737;22018;Atlanta;17;24;12;29
527;1610612737;22018;Atlanta;17;24;12;29
528;1610612737;22018;Atlanta;17;24;12;29
529;1610612737;22018;Atlanta;17;24;12;29
530;1610612737;22018;Atlanta;17;24;12;29
531;1610612737;22018;Atlanta;17;24;12;29
532;1610612737;22018;Atlanta;17;24;12;29
533;1610612737;22018;Atlanta;17;24;12;29
534;1610612737;22018;Atlanta;17;24;12;29
535;1610612737;22018;Atlanta;17;24;12;29
536;1610612737;22018;Atlanta;17;24;12;29
537;1610612737;22018;Atlanta;17;24;12;29
538;1610612737;22018;Atlanta;17;24;12;29
539;1610612737;22018;Atlanta;17;24;12;29
540;1610612737;22018;Atlanta;17;24;12;29
541;1610612737;22018;Atlanta;17;24;12;29
542;1610612737;22018;Atlanta;17;24;12;29
543;1610612737;22018;Atlanta;17;24;12;29
544;1610612737;22018;Atlanta;17;24;12;29
545;1610612737;22018;Atlanta;17;24;12;29
546;1610612737;22018;Atlanta;17;24;12;29
547;1610612737;22018;Atlanta;17;24;12;29
548;1610612737;22018;Atlanta;17;24;12;29
549;1610612737;22018;Atlanta;17;24;12;29
550;1610612737;22018;Atlanta;17;24;12;29
551;1610612737;22018;Atlanta;17;24;12;29
552;1610612737;22018;Atlanta;17;24;12;29
553;1610612737;22018;Atlanta;17;24;12;29
554;1610612737;22018;Atlanta;17;24;12;29
555;1610612737;22018;Atlanta;17;24;12;29
556;1610612737;22018;Atlanta;17;24;12;29
557;1610612737;22018;Atlanta;17;24;12;29
558;1610612737;22018;Atlanta;17;24;12;29
559;1610612737;22018;Atlanta;17;24;12;29
560;1610612737;22018;Atlanta;17;24;12;29
561;1610612737;22018;Atlanta;17;24;12;29
562;1610612737;22018;Atlanta;17;24;12;29
563;1610612737;22018;Atlanta;17;24;12;29
564;1610612737;22018;Atlanta;17;24;12;29
565;1610612737;22018;Atlanta;17;24;12;29
566;1610612737;22018;Atlanta;17;24;12;29
567;1610612737;22018;Atlanta;17;24;12;29
568;1610612737;22018;Atlanta;17;24;12;29
569;1610612737;22018;Atlanta;17;24;12;29
570;1610612737;22018;Atlanta;17;24;12;29
571;1610612737;22018;Atlanta;17;24;12;29
572;1610612737;22018;Atlanta;17;24;12;29
573;1610612737;22018;Atlanta;17;24;12;29
574;1610612737;22018;Atlanta;17;24;12;29
575;1610612737;22018;Atlanta;17;24;12;29
576;1610612737;22018;Atlanta;17;24;12;29
577;1610612737;22018;Atlanta;17;23;12;29
578;1610612737;22018;Atlanta;17;23;12;29
579;1610612737;22018;Atlanta;17;23;12;29
580;1610612737;22018;Atlanta;17;23;12;28
